12 14 3800
12 15 3800
12 16 3800
12 17 3800
12 18 3800
12 19 3800
12 20 3800
12 21 3800
12 22 3800
12 23 3800
12 24 3800
12 25 3800
12 26 3800
12 27 3800
12 28 3800
12 29 3800
12 30 3800
12 31 3800
12 32 3800
13 1 3800
13 2 3800
13 3 3800
13 4 3800
13 5 3800
13 6 3800
13 7 3800
13 8 3800
13 9 3800
13 10 3800
13 11 3800
13 12 3800
13 13 3800
13 14 3800
13 15 3800
13 16 3800
13 17 3800
13 18 3800
13 19 3800
13 20 3800
13 21 3800
13 22 3800
13 23 3800
13 24 3800
13 25 3800
13 26 3800
13 27 3800
13 28 3800
13 29 3800
13 30 3800
13 31 3800
13 32 3800
14 1 3800
14 2 3800
14 3 3800
14 4 3800
14 5 3800
14 6 3800
14 7 3800
14 8 3800
14 9 3800
14 10 3800
14 11 3800
14 12 3800
14 13 3800
14 14 3800
14 15 3800
14 16 3800
14 17 3800
14 18 3800
14 19 3800
14 20 3800
14 21 3800
14 22 3800
14 23 3800
14 24 3800
14 25 3800
14 26 3800
14 27 3800
14 28 3800
14 29 3800
14 30 3800
14 31 3800
14 32 3800
15 1 3800
15 2 3800
15 3 3800
15 4 3800
15 5 3800
15 6 3800
15 7 3800
15 8 3800
15 9 3800
15 10 3800
15 11 3800
15 12 3800
15 13 3800
15 14 3800
15 15 3800
15 16 3800
15 17 3800
15 18 3800
15 19 3800
15 20 3800
15 21 3800
15 22 3800
15 23 3800
15 24 3800
15 25 3800
15 26 3800
15 27 3800
15 28 3800
15 29 3800
15 30 3800
15 31 3800
15 32 3800
